"address","categoryName","claimThisBusiness","googleFoodUrl","hotelStars","location","location/lat","location/lng","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","phone","price","rank","state","street","title","totalScore","url","website","reviewsCount"
"Khu Công nghệ cao TP.HCM, Đường D1, P.Long Thạnh Mỹ, Hồ Chí Minh, Việt Nam","Trường đại học","false",,,,"10.8408075","106.8088987","Thứ Năm","06:45 to 17:30","Thứ Sáu","06:45 to 17:30","Thứ Bảy","06:45 to 11:30","Chủ Nhật","Đóng cửa","Thứ Hai","06:45 to 17:30","Thứ Ba","06:45 to 17:30","Thứ Tư","06:45 to 17:30","+84 28 5445 4884",,"34","Thủ Đức, Hồ Chí Minh","Khu Công nghệ cao TP.HCM, Đường D1, P.Long Thạnh Mỹ","HUTECH - Đại học Công nghệ TP.HCM (Hitech Park Campus)","4.6","https://www.google.com/maps/search/?api=1&query=HUTECH%20-%20%C4%90%E1%BA%A1i%20h%E1%BB%8Dc%20C%C3%B4ng%20ngh%E1%BB%87%20TP.HCM%20(Hitech%20Park%20Campus)&query_place_id=ChIJiW8EB08ndTER3qfhxZaxnDo","https://www.hutech.edu.vn/","103"
"2 Đ. Nam Hoà, Phước Long A, Quận 9, Hồ Chí Minh, Việt Nam","Vườn","true",,,,"10.8214564","106.7602548",,,,,,,,,,,,,,,"+84 888 599 580",,"26","Quận 9, Hồ Chí Minh","2 Đ. Nam Hoà","Vườn Kiểng Tám Thọ",,"https://www.google.com/maps/search/?api=1&query=V%C6%B0%E1%BB%9Dn%20Ki%E1%BB%83ng%20T%C3%A1m%20Th%E1%BB%8D&query_place_id=ChIJrRo8egAndTER7PAFf5WF4sE",,"0"
"52 Đường 109B, Phước Long A, Quận 9, Hồ Chí Minh, Việt Nam","Công viên","true",,,,"10.8176786","106.765524","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Mở cửa cả ngày","Thứ Hai","Mở cửa cả ngày","Thứ Ba","Mở cửa cả ngày","Thứ Tư","Mở cửa cả ngày",,,"22","Quận 9, Hồ Chí Minh","52 Đường 109B","Công Viên Bắc Rạch Chiếc","4.3","https://www.google.com/maps/search/?api=1&query=C%C3%B4ng%20Vi%C3%AAn%20B%E1%BA%AFc%20R%E1%BA%A1ch%20Chi%E1%BA%BFc&query_place_id=ChIJMZJ_-DkndTERgFR_KZO4grc",,"10"
"A3, Đ. D2/QL1A/10-2 Đ. D1, Thành phố, Thủ Đức, Hồ Chí Minh, Việt Nam","Nhà sản xuất","true",,,,"10.8512372","106.7955337",,,,,,,,,,,,,,,,,"36","Thủ Đức, Hồ Chí Minh","A3, Đ. D2/QL1A/10-2 Đ. D1","TTi ocean park office",,"https://www.google.com/maps/search/?api=1&query=TTi%20ocean%20park%20office&query_place_id=ChIJF4tAHVsndTER-bjNwMiX6S4",,"0"
"RQ75+VX2, Phước Long A, Quận 9, Hồ Chí Minh, Việt Nam","Bãi đỗ xe","true",,,,"10.8146423","106.7598913",,,,,,,,,,,,,,,,,"30","Quận 9, Hồ Chí Minh","RQ75+VX2","Xưởng công ty đồng Thắng",,"https://www.google.com/maps/search/?api=1&query=X%C6%B0%E1%BB%9Fng%20c%C3%B4ng%20ty%20%C4%91%E1%BB%93ng%20Th%E1%BA%AFng&query_place_id=ChIJVy_F1zEndTERMoezTon8wQQ",,"0"
"Lô A34 Đ. Số 128, Phước Long A, Quận 9, Hồ Chí Minh, Việt Nam","Vườn","true",,,,"10.823307","106.767206",,,,,,,,,,,,,,,,,"27","Quận 9, Hồ Chí Minh","Lô A34 Đ. Số 128","Clb chim cảnh côba",,"https://www.google.com/maps/search/?api=1&query=Clb%20chim%20c%E1%BA%A3nh%20c%C3%B4ba&query_place_id=ChIJQz-ktxAndTERI9_ihv7fSFk",,"0"
"38/8 Số 494, Tăng Nhơn Phú A, Quận 9, Hồ Chí Minh, Việt Nam","Vườn thực vật","true",,,,"10.8439514","106.800853","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Mở cửa cả ngày","Thứ Hai","Mở cửa cả ngày","Thứ Ba","Mở cửa cả ngày","Thứ Tư","Mở cửa cả ngày","+84 935 368 186",,"30","Quận 9, Hồ Chí Minh","38/8 Số 494","Nam Huỳnh",,"https://www.google.com/maps/search/?api=1&query=Nam%20Hu%E1%BB%B3nh&query_place_id=ChIJV1wxpmAndTER_sJDWbNKn_o",,"0"
"Lô E2a-10 Đường, D2b Đ. D1, TP. Thủ Đức, Hồ Chí Minh, Việt Nam","Tổ chức phi lợi nhuận","false",,,,"10.8404952","106.8126922","Thứ Năm","08:00 to 17:00","Thứ Sáu","08:00 to 17:00","Thứ Bảy","Đóng cửa","Chủ Nhật","Đóng cửa","Thứ Hai","08:00 to 17:00","Thứ Ba","08:00 to 17:00","Thứ Tư","08:00 to 17:00","+84 28 7100 7986",,"31","TP. Thủ Đức, Hồ Chí Minh","Lô E2a-10 Đường, D2b Đ. D1","Vườn Ươm Doanh Nghiệp Công Nghệ Cao (Saigon Hi-tech Park Incubation Center)","4.7","https://www.google.com/maps/search/?api=1&query=V%C6%B0%E1%BB%9Dn%20%C6%AF%C6%A1m%20Doanh%20Nghi%E1%BB%87p%20C%C3%B4ng%20Ngh%E1%BB%87%20Cao%20(Saigon%20Hi-tech%20Park%20Incubation%20Center)&query_place_id=ChIJQdaIvNMndTERpsOWxJFY3Lc","http://shtpic.org/","33"
"711B, Bình Trưng Đông, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","Vườn","false",,,,"10.7924663","106.7854347",,,,,,,,,,,,,,,,,"50","Quận 9, Thành phố Hồ Chí Minh","711B","Nhà Vườn Tâm","5","https://www.google.com/maps/search/?api=1&query=Nh%C3%A0%20V%C6%B0%E1%BB%9Dn%20T%C3%A2m&query_place_id=ChIJEbiaKBEndTERAqxcoaucaYA",,"2"
"VRCM+QWR, Đường 11, Long Bình, Quận 9, Hồ Chí Minh, Việt Nam","Bãi đỗ xe","true",,,,"10.871982","106.834755",,,,,,,,,,,,,,,,,"23","Quận 9, Hồ Chí Minh","VRCM+QWR, Đường 11","BÃI XE TRẦN ĐĂNG KHOA","3","https://www.google.com/maps/search/?api=1&query=B%C3%83I%20XE%20TR%E1%BA%A6N%20%C4%90%C4%82NG%20KHOA&query_place_id=ChIJhzS2gjnfdDERqaKwsQG2phE",,"2"
"Long Thạnh Mỹ, Thủ Đức, Hồ Chí Minh, Việt Nam","Trạm xe buýt","false",,,,"10.8400421","106.8123929",,,,,,,,,,,,,,,,,"28","Thủ Đức, Hồ Chí Minh",,"Saigon Hi-Tech Park - Cổng Saigon Hi-Tech Park - D2b - Phường Long Thạnh Mỹ",,"https://www.google.com/maps/search/?api=1&query=Saigon%20Hi-Tech%20Park%20-%20C%E1%BB%95ng%20Saigon%20Hi-Tech%20Park%20-%20D2b%20-%20Ph%C6%B0%E1%BB%9Dng%20Long%20Th%E1%BA%A1nh%20M%E1%BB%B9&query_place_id=ChIJoUVl0jMndTERgUzZbNyhil4",,"0"
"VRCP+M5J, Đường 11, Long Bình, Quận 9, Hồ Chí Minh, Việt Nam","Bãi đỗ xe","true",,,,"10.8717115","106.835381",,,,,,,,,,,,,,,,,"22","Quận 9, Hồ Chí Minh","VRCP+M5J, Đường 11","BÃI XE ĐA PHUONG","1","https://www.google.com/maps/search/?api=1&query=B%C3%83I%20XE%20%C4%90A%20PHUONG&query_place_id=ChIJgSBquXrfdDER1Y_59D7EGt0",,"1"
"Lô I-3B, đường N6, Đ. D1, Long Thạnh Mỹ, Quận 9, Hồ Chí Minh 70000, Việt Nam","Nơi tổ chức sự kiện","false",,,,"10.8487843","106.806388","Thứ Năm","08:00 to 17:00","Thứ Sáu","08:00 to 17:00","Thứ Bảy","08:00 to 17:00","Chủ Nhật","Đóng cửa","Thứ Hai","08:00 to 17:00","Thứ Ba","08:00 to 17:00","Thứ Tư","08:00 to 17:00",,,"29","Quận 9, Hồ Chí Minh","Lô I-3B, đường N6, Đ. D1","SIHUB - SAIGON HI-TECH PARK","4.4","https://www.google.com/maps/search/?api=1&query=SIHUB%20-%20SAIGON%20HI-TECH%20PARK&query_place_id=ChIJWTQi5i8vdTER51Qoq4TgcKU",,"324"
"39723 Nguyễn Xiển, Long Bình, Quận 9, Hồ Chí Minh, Việt Nam","Gara đỗ xe","true",,,,"10.8737795","106.8383478","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Đóng cửa","Thứ Hai","Mở cửa cả ngày","Thứ Ba","Mở cửa cả ngày","Thứ Tư","Mở cửa cả ngày","+84 901 360 078",,"24","Quận 9, Hồ Chí Minh","39723 Nguyễn Xiển","Deport www","5","https://www.google.com/maps/search/?api=1&query=Deport%20www&query_place_id=ChIJa626L-3fdDERGBrpaAX_C70",,"1"
"16 Hoàng Hữu Nam, Long Thạnh Mỹ, Quận 9, Hồ Chí Minh, Việt Nam","Vườn","true",,,,"10.8513551","106.8136507",,,,,,,,,,,,,,,,,"27","Quận 9, Hồ Chí Minh","16 Hoàng Hữu Nam","Cây cảnh Mai Văn Chương","5","https://www.google.com/maps/search/?api=1&query=C%C3%A2y%20c%E1%BA%A3nh%20Mai%20V%C4%83n%20Ch%C6%B0%C6%A1ng&query_place_id=ChIJc9PBISUndTERxGliUpDI2PI",,"1"
"Shophouse 03 chung cư Homyland 3, Đ. Nguyễn Duy Trinh, Phường Bình Trưng Tây, Quận 2, Hồ Chí Minh, Việt Nam","ATM","false",,,,"10.7892649","106.768675","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Mở cửa cả ngày","Thứ Hai","Mở cửa cả ngày","Thứ Ba","Mở cửa cả ngày","Thứ Tư","Mở cửa cả ngày","+84 1900 585885",,"46","Quận 2, Hồ Chí Minh","Shophouse 03 chung cư Homyland 3, Đ. Nguyễn Duy Trinh","TPBank LiveBank Homyland 3 Quận 2","4","https://www.google.com/maps/search/?api=1&query=TPBank%20LiveBank%20Homyland%203%20Qu%E1%BA%ADn%202&query_place_id=ChIJt-5vKfgndTERcqPRxb6qVYM",,"1"
"884 Đ. Nguyễn Duy Trinh, Bình Trưng Đông, Quận 2, Hồ Chí Minh 760000, Việt Nam","Cửa hàng","false",,,,"10.7904847","106.785744","Thứ Năm","08:00 to 17:30","Thứ Sáu","08:00 to 17:30","Thứ Bảy","08:00 to 17:30","Chủ Nhật","08:00 to 17:30","Thứ Hai","08:00 to 17:30","Thứ Ba","08:00 to 17:30","Thứ Tư","08:00 to 17:30",,,"44","Quận 2, Hồ Chí Minh","884 Đ. Nguyễn Duy Trinh","SÀN GIAO DỊCH BẤT ĐỘNG SẢN HAPPY REALTY",,"https://www.google.com/maps/search/?api=1&query=S%C3%80N%20GIAO%20D%E1%BB%8ACH%20B%E1%BA%A4T%20%C4%90%E1%BB%98NG%20S%E1%BA%A2N%20HAPPY%20REALTY&query_place_id=ChIJj9MGLdUndTER76eWKfsY7iY","http://www.happyrealty.vn/","0"
"15 Đường Số 236, Tăng Nhơn Phú A, Quận 9, Hồ Chí Minh, Việt Nam","Vườn","true",,,,"10.8386144","106.796437","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Mở cửa cả ngày","Thứ Hai","Mở cửa cả ngày","Thứ Ba","Mở cửa cả ngày","Thứ Tư","Mở cửa cả ngày","+84 969 464 479",,"26","Quận 9, Hồ Chí Minh","15 Đường Số 236","Hồ câu cá Cây Xanh 2","4.2","https://www.google.com/maps/search/?api=1&query=H%E1%BB%93%20c%C3%A2u%20c%C3%A1%20C%C3%A2y%20Xanh%202&query_place_id=ChIJN9Sk7kAndTER_JScQbGiVP4",,"5"
"VRMF+GV9, Đường 16, Long Bình, Quận 9, Hồ Chí Minh, Việt Nam","Công viên lưu niệm","true",,,,"10.8837882","106.824731","Thứ Năm","08:00 to 16:00","Thứ Sáu","08:00 to 16:00","Thứ Bảy","08:00 to 16:00","Chủ Nhật","08:00 to 16:00","Thứ Hai","08:00 to 16:00","Thứ Ba","08:00 to 16:00","Thứ Tư","08:00 to 16:00","+84 28 3932 2386",,"2","Quận 9, Hồ Chí Minh","VRMF+GV9, Đường 16","Công viên lịch sử Văn hóa Dân tộc","4.4","https://www.google.com/maps/search/?api=1&query=C%C3%B4ng%20vi%C3%AAn%20l%E1%BB%8Bch%20s%E1%BB%AD%20V%C4%83n%20h%C3%B3a%20D%C3%A2n%20t%E1%BB%99c&query_place_id=ChIJt4Mp707fdDER9tdvWwmMlxg","http://www.cvlsvhdt.hochiminhcity.gov.vn/","982"
"45 Số 494, Tăng Nhơn Phú A, Quận 9, Hồ Chí Minh, Việt Nam","Công viên","true",,,,"10.843943","106.801411","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Mở cửa cả ngày","Thứ Hai","Mở cửa cả ngày","Thứ Ba","Mở cửa cả ngày","Thứ Tư","Mở cửa cả ngày",,,"3","Quận 9, Hồ Chí Minh","45 Số 494","Công viên Thanh Niên","4.2","https://www.google.com/maps/search/?api=1&query=C%C3%B4ng%20vi%C3%AAn%20Thanh%20Ni%C3%AAn&query_place_id=ChIJ7YcaiwcndTERmnCPV62gWyQ",,"10"
"VR8G+5CX, Long Thạnh Mỹ, Quận 9, Hồ Chí Minh, Việt Nam","Công viên","true",,,,"10.8654826","106.8260986",,,,,,,,,,,,,,,,,"3","Quận 9, Hồ Chí Minh","VR8G+5CX","Lake View shooting",,"https://www.google.com/maps/search/?api=1&query=Lake%20View%20shooting&query_place_id=ChIJbZrohGwhdTERjDEAduFLl-A",,"0"
"39490 Phước Thiện, Long Bình, Quận 9, Hồ Chí Minh, Việt Nam","Công viên","true",,,,"10.8413698","106.8477099",,,,,,,,,,,,,,,,,"20","Quận 9, Hồ Chí Minh","39490 Phước Thiện","Công viên vinhome grandpark","4.3","https://www.google.com/maps/search/?api=1&query=C%C3%B4ng%20vi%C3%AAn%20vinhome%20grandpark&query_place_id=ChIJp60_89MhdTERU0k-rLk10So",,"24"
"RQJF+7J9, 23 Đ. Số 1, Phước Long B, Quận 9, Hồ Chí Minh, Việt Nam","Công viên","true",,,,"10.8309534","106.7740038",,,,,,,,,,,,,,,"+84 978 123 302",,"1","Quận 9, Hồ Chí Minh","RQJF+7J9, 23 Đ. Số 1","Công Viên Công Thương","4.8","https://www.google.com/maps/search/?api=1&query=C%C3%B4ng%20Vi%C3%AAn%20C%C3%B4ng%20Th%C6%B0%C6%A1ng&query_place_id=ChIJ8allzNwndTERTyIUZgt2jMk",,"9"
"Long Thạnh Mỹ, Thủ Đức, Hồ Chí Minh, Việt Nam","Trạm xe buýt","false",,,,"10.8402213","106.8127256",,,,,,,,,,,,,,,,,"19","Thủ Đức, Hồ Chí Minh",,"Saigon Hi-Tech Park - Đối Diện Cổng Saigon Hi-Tech Park - D2b - Phường Long Thạnh Mỹ",,"https://www.google.com/maps/search/?api=1&query=Saigon%20Hi-Tech%20Park%20-%20%C4%90%E1%BB%91i%20Di%E1%BB%87n%20C%E1%BB%95ng%20Saigon%20Hi-Tech%20Park%20-%20D2b%20-%20Ph%C6%B0%E1%BB%9Dng%20Long%20Th%E1%BA%A1nh%20M%E1%BB%B9&query_place_id=ChIJNdtnzTMndTERhYNJDTCwEF0",,"0"
"La3 07.14 La Astoria Plaza, 383 Đ. Nguyễn Duy Trinh, Phường Bình Trưng Tây, Quận 2, Hồ Chí Minh 70000, Việt Nam","Nhà thiết kế nội thất","false",,,,"10.7885172","106.7679186",,,,,,,,,,,,,,,"+84 909 094 951",,"40","Quận 2, Hồ Chí Minh","La3 07.14 La Astoria Plaza, 383 Đ. Nguyễn Duy Trinh","8X Home Decor",,"https://www.google.com/maps/search/?api=1&query=8X%20Home%20Decor&query_place_id=ChIJZepEnwQndTERuQP-Lou_1bo",,"0"
"414 Đ. Võ Nguyên Giáp, An Phú, Quận 2, Hồ Chí Minh, Việt Nam","Vườn","true",,,,"10.806789","106.7569832","Thứ Năm","09:00 to 17:00","Thứ Sáu","09:00 to 17:00","Thứ Bảy","09:00 to 17:00","Chủ Nhật","09:00 to 17:00","Thứ Hai","09:00 to 17:00","Thứ Ba","09:00 to 17:00","Thứ Tư","09:00 to 17:00","+84 793 795 168",,"5","Quận 2, Hồ Chí Minh","414 Đ. Võ Nguyên Giáp","Chạm Garden",,"https://www.google.com/maps/search/?api=1&query=Ch%E1%BA%A1m%20Garden&query_place_id=ChIJMYVsiJUndTERO0CxiV23dXQ",,"0"
"451 Lê Văn Việt, Tăng Nhơn Phú A, Thủ Đức, Hồ Chí Minh, Việt Nam","Công viên","true",,,,"10.845952","106.794061",,,,,,,,,,,,,,,,,"5","Thủ Đức, Hồ Chí Minh","451 Lê Văn Việt","Công Viên Thành Công","5","https://www.google.com/maps/search/?api=1&query=C%C3%B4ng%20Vi%C3%AAn%20Th%C3%A0nh%20C%C3%B4ng&query_place_id=ChIJMSn_IGUndTERFEBN0OK-Juo",,"1"
"222 Đ. Nguyễn Duy Trinh, Phường Bình Trưng Tây, Quận 2, Hồ Chí Minh, Việt Nam","Gara đỗ xe","true",,,,"10.7882459","106.7707609",,,,,,,,,,,,,,,"+84 903 668 784",,"39","Quận 2, Hồ Chí Minh","222 Đ. Nguyễn Duy Trinh","Garage Vinatalines","5","https://www.google.com/maps/search/?api=1&query=Garage%20Vinatalines&query_place_id=ChIJ8_2TgYAmdTERprEAQ7JIj8M",,"1"
"C5 Đường Số 6, Bình Trưng Đông, tp Thủ Đức, Hồ Chí Minh 70000, Việt Nam","Dịch vụ cây cảnh","false",,,,"10.7895287","106.7837066","Thứ Năm","08:00 to 17:00","Thứ Sáu","08:00 to 17:00","Thứ Bảy","08:00 to 17:00","Chủ Nhật","08:00 to 17:00","Thứ Hai","08:00 to 17:00","Thứ Ba","08:00 to 17:00","Thứ Tư","08:00 to 17:00",,,"35","tp Thủ Đức, Hồ Chí Minh","C5 Đường Số 6","Prenca Garden",,"https://www.google.com/maps/search/?api=1&query=Prenca%20Garden&query_place_id=ChIJ85FlmrIndTERsv8DHCcoo40",,"0"
"54, D4, Lakeview city, Phường An Phú, Quận 2, Thủ Đức, Hồ Chí Minh 700000, Việt Nam","Kiến trúc sư cảnh quan","false",,,,"10.795037","106.7726926","Thứ Năm","08:00 to 17:30","Thứ Sáu","08:00 to 17:30","Thứ Bảy","08:00 to 00:00","Chủ Nhật","Đóng cửa","Thứ Hai","08:00 to 17:30","Thứ Ba","08:00 to 17:30","Thứ Tư","08:00 to 17:30","+84 28 6685 4668",,"37","Thủ Đức, Hồ Chí Minh","54, D4, Lakeview city, Phường An Phú, Quận 2","CÔNG TY CP DV GIẢI PHÁP CẢNH QUAN (LSS)","5","https://www.google.com/maps/search/?api=1&query=C%C3%94NG%20TY%20CP%20DV%20GI%E1%BA%A2I%20PH%C3%81P%20C%E1%BA%A2NH%20QUAN%20(LSS)&query_place_id=ChIJeQKthqsodTERAJZDocLUzNE","http://www.lss.vn/","53"
"QQW5+XPV, P. Bình An, Quận 2, Hồ Chí Minh, Việt Nam","Vườn","true",,,,"10.7974881","106.7592835","Thứ Năm","07:00 to 17:00","Thứ Sáu","07:00 to 17:00","Thứ Bảy","07:00 to 17:00","Chủ Nhật","07:00 to 17:00","Thứ Hai","07:00 to 17:00","Thứ Ba","07:00 to 17:00","Thứ Tư","07:00 to 17:00",,,"32","Quận 2, Hồ Chí Minh","QQW5+XPV","Vườn dừa Tấn Thiện","5","https://www.google.com/maps/search/?api=1&query=V%C6%B0%E1%BB%9Dn%20d%E1%BB%ABa%20T%E1%BA%A5n%20Thi%E1%BB%87n&query_place_id=ChIJ4QZhQwAndTER0nC1Y8MsPi8",,"1"
"537 Đ. Nguyễn Duy Trinh, Khu Phố 4, Quận 2, Hồ Chí Minh, Việt Nam","Chung cư","true",,,,"10.7905812","106.771169",,,,,,,,,,,,,,,,,"36","Quận 2, Hồ Chí Minh","537 Đ. Nguyễn Duy Trinh","Chung Cư PARCSpring","4.4","https://www.google.com/maps/search/?api=1&query=Chung%20C%C6%B0%20PARCSpring&query_place_id=ChIJz2wUKH4mdTERfYnwuxNOUiI","https://www.facebook.com/groups/parcspring","63"
"The Global City, Đỗ Xuân Hợp, An Phú, Thủ Đức, Hồ Chí Minh, Việt Nam","Công viên giải trí","false",,,,"10.7982353","106.7721894","Thứ Năm","10:00 to 22:30","Thứ Sáu","10:00 to 22:30","Thứ Bảy","09:00 to 22:30","Chủ Nhật","09:00 to 22:30","Thứ Hai","10:00 to 22:30","Thứ Ba","10:00 to 22:30","Thứ Tư","10:00 to 22:30","+84 888 513 159",,"33","Thủ Đức, Hồ Chí Minh","The Global City, Đỗ Xuân Hợp","City Park - The Global City","4","https://www.google.com/maps/search/?api=1&query=City%20Park%20-%20The%20Global%20City&query_place_id=ChIJqzR7NZkndTERDVq0p2Mu8tA","https://www.facebook.com/TGCCityPark","247"
"56 Đ. Nguyễn Duy Trinh, Bình Trưng Đông, Quận 2, Hồ Chí Minh, Việt Nam","Vườn","false",,,,"10.7893819","106.7807928","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Mở cửa cả ngày","Thứ Hai","Mở cửa cả ngày","Thứ Ba","Mở cửa cả ngày","Thứ Tư","Mở cửa cả ngày","+84 763 937 938",,"34","Quận 2, Hồ Chí Minh","56 Đ. Nguyễn Duy Trinh","An Nhiên Corp",,"https://www.google.com/maps/search/?api=1&query=An%20Nhi%C3%AAn%20Corp&query_place_id=ChIJM5qXdxEndTEREw1n835aQA0",,"0"
"661 Đ. Nguyễn Duy Trinh, Bình Trưng Đông, Quận 2, Hồ Chí Minh, Việt Nam","Công viên dành cho chó","true",,,,"10.788217","106.7753712",,,,,,,,,,,,,,,,,"31","Quận 2, Hồ Chí Minh","661 Đ. Nguyễn Duy Trinh","Nha khoa LaveDOG - Trung Tâm Nha khoa Sài Gòn",,"https://www.google.com/maps/search/?api=1&query=Nha%20khoa%20LaveDOG%20-%20Trung%20T%C3%A2m%20Nha%20khoa%20S%C3%A0i%20G%C3%B2n&query_place_id=ChIJO3xf4mYndTERrM6KQp67RCA",,"0"
"QQQF+RWG, Khu Chung cư Mười mẫu, Lô D, Đường Số 49, Bình Trưng Đông, Quận 2, Hồ Chí Minh, Việt Nam","Bãi đỗ xe","true",,,,"10.7895707","106.7748392","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Mở cửa cả ngày","Thứ Hai","Mở cửa cả ngày","Thứ Ba","Mở cửa cả ngày","Thứ Tư","Mở cửa cả ngày",,,"38","Quận 2, Hồ Chí Minh","QQQF+RWG, Khu Chung cư Mười mẫu, Lô D, Đường Số 49","Bãi giữ xe Ôg Lâm",,"https://www.google.com/maps/search/?api=1&query=B%C3%A3i%20gi%E1%BB%AF%20xe%20%C3%94g%20L%C3%A2m&query_place_id=ChIJKXzNZ2ondTERHRpWzsPz_tE",,"0"
"661 Đ. Nguyễn Duy Trinh, Bình Trưng Đông, Quận 2, Hồ Chí Minh, Việt Nam","Công viên dành cho chó","true",,,,"10.788217","106.7753712",,,,,,,,,,,,,,,,,"30","Quận 2, Hồ Chí Minh","661 Đ. Nguyễn Duy Trinh","Nha khoa Chó - Trung Tâm Nha khoa Sài Gòn",,"https://www.google.com/maps/search/?api=1&query=Nha%20khoa%20Ch%C3%B3%20-%20Trung%20T%C3%A2m%20Nha%20khoa%20S%C3%A0i%20G%C3%B2n&query_place_id=ChIJlZnJbEEndTERLsVTrZLYiAM",,"0"
"689a Đỗ Xuân Hợp, Phước Long B, Quận 9, Hồ Chí Minh 700000, Việt Nam","Công viên","true",,,,"10.7974808","106.7795982",,,,,,,,,,,,,,,,,"9","Quận 9, Hồ Chí Minh","689a Đỗ Xuân Hợp","Bãi thả diều","5","https://www.google.com/maps/search/?api=1&query=B%C3%A3i%20th%E1%BA%A3%20di%E1%BB%81u&query_place_id=ChIJNYk5FQAndTER2bcTz5soWW8",,"4"
"661 Đ. Nguyễn Duy Trinh, Bình Trưng Đông, Quận 2, Hồ Chí Minh, Việt Nam","Công viên dành cho chó","true",,,,"10.788217","106.7753712",,,,,,,,,,,,,,,,,"29","Quận 2, Hồ Chí Minh","661 Đ. Nguyễn Duy Trinh","Nha khoa LaCHO - Trung Tâm Nha khoa Sài Gòn",,"https://www.google.com/maps/search/?api=1&query=Nha%20khoa%20LaCHO%20-%20Trung%20T%C3%A2m%20Nha%20khoa%20S%C3%A0i%20G%C3%B2n&query_place_id=ChIJdTabrXsndTERsyYU2N6u6po",,"0"
"QQRF+XHX, Đường số 20, An Phú, Quận 2, Hồ Chí Minh, Việt Nam","Công viên","true",,,,"10.7929148","106.7739803","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Mở cửa cả ngày","Thứ Hai","Mở cửa cả ngày","Thứ Ba","Mở cửa cả ngày","Thứ Tư","Mở cửa cả ngày",,,"4","Quận 2, Hồ Chí Minh","QQRF+XHX, Đường số 20","Sân cầu lông","4","https://www.google.com/maps/search/?api=1&query=S%C3%A2n%20c%E1%BA%A7u%20l%C3%B4ng&query_place_id=ChIJH5E-y64ndTERcu7OIzMkmss",,"5"
"RQ4J+76V, Phước Long B, Quận 9, Hồ Chí Minh, Việt Nam","Công viên","true",,,,"10.8057299","106.7805476",,,,,,,,,,,,,,,,,"6","Quận 9, Hồ Chí Minh","RQ4J+76V","Công viên","4.1","https://www.google.com/maps/search/?api=1&query=C%C3%B4ng%20vi%C3%AAn&query_place_id=ChIJUxMXOo0mdTERPKHWm47JEeI",,"37"
"QQXF+4Q, An Phú, Thủ Đức, Hồ Chí Minh, Việt Nam","Công viên","true",,,,"10.7978342","106.77444",,,,,,,,,,,,,,,,,"8","Thủ Đức, Hồ Chí Minh","QQXF+4Q","Khu thả diều","4.6","https://www.google.com/maps/search/?api=1&query=Khu%20th%E1%BA%A3%20di%E1%BB%81u&query_place_id=ChIJl2bpKgAndTER_PVkApcC-s4",,"63"
"RRVQ+VJ4, Long Bình, Quận 9, Hồ Chí Minh, Việt Nam","Công viên","true",,,,"10.845345","106.839242",,,,,,,,,,,,,,,,,"17","Quận 9, Hồ Chí Minh","RRVQ+VJ4","Công viên trẻ em Vinhomes",,"https://www.google.com/maps/search/?api=1&query=C%C3%B4ng%20vi%C3%AAn%20tr%E1%BA%BB%20em%20Vinhomes&query_place_id=ChIJNeEAVQAhdTERXbmrSD-s1KY",,"0"
"Nguyễn Xiển, Vinhomes Grand Park, Quận 9, Thành phố Hồ Chí Minh 70000, Việt Nam","Nhà bán buôn hóa chất","false",,,,"10.8661385","106.8381734",,,,,,,,,,,,,,,"+84 789 789 159",,"36","Quận 9, Thành phố Hồ Chí Minh","Nguyễn Xiển","Ngôi nhà hạnh phúc",,"https://www.google.com/maps/search/?api=1&query=Ng%C3%B4i%20nh%C3%A0%20h%E1%BA%A1nh%20ph%C3%BAc&query_place_id=ChIJw3CrCyAhdTERKSXb-JhsxrE",,"0"
