"address","categoryName","claimThisBusiness","googleFoodUrl","hotelStars","location/lat","location/lng","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","phone","price","rank","state","street","title","totalScore","url","website","reviewsCount"
"835 c Hà Huy Giáp, Thạnh Xuân, Quận 12, Hồ Chí Minh, Việt Nam","Nhà hàng","false",,,"10.8914588","106.6863285","Thứ Tư","Mở cửa cả ngày","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Mở cửa cả ngày","Thứ Hai","Mở cửa cả ngày","Thứ Ba","Mở cửa cả ngày","+84 979 016 878",,"18","Quận 12, Hồ Chí Minh","835 c Hà Huy Giáp","Cơm Khang Ký","4.4","https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20Khang%20K%C3%BD&query_place_id=ChIJF1kQeJXXdDER4l0yHu-aLe8",,"5"
"14a Đ. Thạnh Lộc 40, Thạnh Lộc, Quận 12, Hồ Chí Minh, Việt Nam","Nhà hàng Việt Nam","false",,,"10.8817215","106.680051","Thứ Tư","09:00 to 23:00","Thứ Năm","09:00 to 23:00","Thứ Sáu","09:00 to 23:30","Thứ Bảy","09:00 to 23:00","Chủ Nhật","09:00 to 23:00","Thứ Hai","09:00 to 23:00","Thứ Ba","09:00 to 23:00","+84 906 698 587",,"2","Quận 12, Hồ Chí Minh","14a Đ. Thạnh Lộc 40","Huy Dê Ken","4.5","https://www.google.com/maps/search/?api=1&query=Huy%20D%C3%AA%20Ken&query_place_id=ChIJVZAHme7XdDERZEhoUEOPI4o","https://www.facebook.com/profile.php?id=100094197617895&mibextid=ZbWKwL","26"
"50/1 tổ 4 kp3, Thới An, Quận 12, Hồ Chí Minh, Việt Nam","Điểm thu hút khách du lịch","true",,,"10.8906111","106.6588333",,,,,,,,,,,,,,,,,"9","Quận 12, Hồ Chí Minh","50/1 tổ 4 kp3","Cây phượng đỏ","4.5","https://www.google.com/maps/search/?api=1&query=C%C3%A2y%20ph%C6%B0%E1%BB%A3ng%20%C4%91%E1%BB%8F&query_place_id=ChIJFVwRYgDXdDERFdQPyKWMmmM",,"2"
"3/87, Đ. Nguyễn Thị Sáu, Thạnh Lộc, Quận 12, Hồ Chí Minh, Việt Nam","Nhà hàng châu Á","false",,,"10.8793538","106.6806419","Thứ Tư","06:00 to 09:00, 15:00 to 20:00","Thứ Năm","06:00 to 09:00, 15:00 to 20:00","Thứ Sáu","06:00 to 09:00, 15:00 to 20:00","Thứ Bảy","06:00 to 09:00, 15:00 to 20:00","Chủ Nhật","Đóng cửa","Thứ Hai","06:00 to 09:00, 15:00 to 20:00","Thứ Ba","06:00 to 09:00, 15:00 to 20:00",,,"1","Quận 12, Hồ Chí Minh","3/87, Đ. Nguyễn Thị Sáu","Quán Phở Thảo Trang","5","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20Ph%E1%BB%9F%20Th%E1%BA%A3o%20Trang&query_place_id=ChIJH9VZApDXdDERU4hN2FW1oWc","https://www.facebook.com/quanphothaotrang","2"
"765 QL1A, An Phú Đông, Quận 12, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"10.8614542","106.6915719",,,,,,,,,,,,,,,"+84 946 877 917",,"18","Quận 12, Hồ Chí Minh","765 QL1A","Quán Cơm Quỳnh Anh",,"https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20C%C6%A1m%20Qu%E1%BB%B3nh%20Anh&query_place_id=ChIJ55W5LDoodTERJFzUFdKk-UA",,"0"
"1064 An Phú Đông 1, An Phú Đông, Quận 12, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"10.8593783","106.6901599",,,,,,,,,,,,,,,,,"19","Quận 12, Hồ Chí Minh","1064 An Phú Đông 1","Quán cô năm",,"https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20c%C3%B4%20n%C4%83m&query_place_id=ChIJe9S_IR4pdTER3CLbpKzb7ds",,"0"
"211 Vườn Lài, An Phú Đông, Quận 12, Thành phố Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"10.8439132","106.6957523",,,,,,,,,,,,,,,,,"89","Quận 12, Thành phố Hồ Chí Minh","211 Vườn Lài","Mì Gà Kỷ Tử - Vườn Lài",,"https://www.google.com/maps/search/?api=1&query=M%C3%AC%20G%C3%A0%20K%E1%BB%B7%20T%E1%BB%AD%20-%20V%C6%B0%E1%BB%9Dn%20L%C3%A0i&query_place_id=ChIJl1AmDxcpdTERHsmTydvrWRA",,"0"
"54 Vườn Lài, An Phú Đông, Quận 12, Thành phố Hồ Chí Minh 71516, Việt Nam","Nhà hàng hải sản","true",,,"10.8550841","106.6925408",,,,,,,,,,,,,,,"+84 338 769 367",,"75","Quận 12, Thành phố Hồ Chí Minh","54 Vườn Lài","Hải sản Uyển Nhi",,"https://www.google.com/maps/search/?api=1&query=H%E1%BA%A3i%20s%E1%BA%A3n%20Uy%E1%BB%83n%20Nhi&query_place_id=ChIJ7x6Tt3wpdTERT0VHexyAC9k","https://www.facebook.com/H%E1%BA%A3i-s%E1%BA%A3n-Uy%E1%BB%83n-Nhi-101924955937042","0"
"33 Hai Bà Trưng, tt. Đăk Hà, Đăk Hà, Kon Tum, Việt Nam","Nhà hàng chuyên phục vụ bữa sáng","true",,,"10.8540394","106.6819602",,,,,,,,,,,,,,,,,"78","Đăk Hà, Kon Tum","33 Hai Bà Trưng","Điểm tâm sáng - Thìn Tình","4","https://www.google.com/maps/search/?api=1&query=%C4%90i%E1%BB%83m%20t%C3%A2m%20s%C3%A1ng%20-%20Th%C3%ACn%20T%C3%ACnh&query_place_id=ChIJ8UZed48pdTERN-MgPiWqdjs",,"1"
"111 Vườn Lài, An Phú Đông, Quận 12, Thành phố Hồ Chí Minh, Việt Nam","Nhà hàng phở","false",,,"10.8514023","106.6933506",,,,,,,,,,,,,,,,,"74","Quận 12, Thành phố Hồ Chí Minh","111 Vườn Lài","Quán Phở Như",,"https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20Ph%E1%BB%9F%20Nh%C6%B0&query_place_id=ChIJPTuSlawpdTERMDSUenZQhRU",,"0"
"164A Đ. An Phú Đông 09, An Phú Đông, Quận 12, Hồ Chí Minh 760000, Việt Nam","Nhà hàng","false",,,"10.8536337","106.6828992",,,,,,,,,,,,,,,"+84 913 898 383",,"73","Quận 12, Hồ Chí Minh","164A Đ. An Phú Đông 09","Bún bò Huế O Mị","4","https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20b%C3%B2%20Hu%E1%BA%BF%20O%20M%E1%BB%8B&query_place_id=ChIJUdI-UGYpdTERUm3uypXU0IE",,"8"
"163 Vườn Lài, An Phú Đông, Quận 12, Thành phố Hồ Chí Minh, Việt Nam","Nhà hàng ăn nhanh","true",,,"10.8469583","106.6931464",,,,,,,,,,,,,,,,,"76","Quận 12, Thành phố Hồ Chí Minh","163 Vườn Lài","Bún bò huế O Thanh",,"https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20b%C3%B2%20hu%E1%BA%BF%20O%20Thanh&query_place_id=ChIJuUcotHkpdTERTNpnBCl5DY8",,"0"
"645 QL1A, An Phú Đông, Quận 12, Hồ Chí Minh, Việt Nam","Nhà hàng chuyên phục vụ bữa sáng","true",,,"10.8602472","106.6961245","Thứ Tư","05:00 to 10:00","Thứ Năm","05:00 to 10:00","Thứ Sáu","05:00 to 10:00","Thứ Bảy","05:00 to 10:00","Chủ Nhật","05:00 to 10:00","Thứ Hai","05:00 to 10:00","Thứ Ba","05:00 to 10:00","+84 931 467 901",,"71","Quận 12, Hồ Chí Minh","645 QL1A","Bún Cá Sứa Nha Trang",,"https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20C%C3%A1%20S%E1%BB%A9a%20Nha%20Trang&query_place_id=ChIJzZUNkHEpdTERdx-xhAcHeIE",,"0"
"97 Vườn Lài, An Phú Đông, Quận 12, Hồ Chí Minh, Việt Nam","Cửa hàng ăn nhanh","true",,,"10.8520582","106.6932635",,,,,,,,,,,,,,,,,"70","Quận 12, Hồ Chí Minh","97 Vườn Lài","Anh Quán :Đặc Sản Hải Phòng",,"https://www.google.com/maps/search/?api=1&query=Anh%20Qu%C3%A1n%20%3A%C4%90%E1%BA%B7c%20S%E1%BA%A3n%20H%E1%BA%A3i%20Ph%C3%B2ng&query_place_id=ChIJA3H-AfQpdTERYDOA2t3ZNV0",,"0"
"18 An Phú Đông 11, An Phú Đông, Quận 12, Hồ Chí Minh, Việt Nam","Nhà hàng chuyên phục vụ bữa nửa buổi","true",,,"10.8562558","106.6965928",,,,,,,,,,,,,,,"+84 345 045 678",,"64","Quận 12, Hồ Chí Minh","18 An Phú Đông 11","Quán nhậu Tây Nguyên Quán","5","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20nh%E1%BA%ADu%20T%C3%A2y%20Nguy%C3%AAn%20Qu%C3%A1n&query_place_id=ChIJxfILfMkpdTERlpuHYxd8_Ug",,"1"
"49 Vườn Lài, An Phú Đông, Quận 12, Hồ Chí Minh, Việt Nam","Nhà hàng món nướng","true",,,"10.8562028","106.691079",,,,,,,,,,,,,,,"+84 971 729 567",,"65","Quận 12, Hồ Chí Minh","49 Vườn Lài","Quán Bia Biva Thanh Tùng","5","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20Bia%20Biva%20Thanh%20T%C3%B9ng&query_place_id=ChIJ0cu8HkQpdTER5bKOJT9VCMc",,"2"
"48 đường số 9, An Phú Đông, Quận 12, Hồ Chí Minh, Việt Nam","Quán ăn nhẹ","false",,,"10.8583637","106.6883099","Thứ Tư","03:00 to 12:00","Thứ Năm","03:00 to 12:00","Thứ Sáu","03:00 to 12:00","Thứ Bảy","03:00 to 12:00","Chủ Nhật","03:00 to 12:00","Thứ Hai","03:00 to 12:00","Thứ Ba","03:00 to 12:00","+84 982 481 383",,"68","Quận 12, Hồ Chí Minh","48 đường số 9","Hủ Tiếu Minh Cảnh",,"https://www.google.com/maps/search/?api=1&query=H%E1%BB%A7%20Ti%E1%BA%BFu%20Minh%20C%E1%BA%A3nh&query_place_id=ChIJgVhnGQApdTERjdj50tcEE_0",,"0"
"356/1 Hà Huy Giáp, Thạnh Lộc, Quận 12, Thành phố Hồ Chí Minh, Việt Nam","Quán ăn nhẹ","true",,,"10.8672767","106.6792563",,,,,,,,,,,,,,,,,"101","Quận 12, Thành phố Hồ Chí Minh","356/1 Hà Huy Giáp","QUÁN ĂN DUY KÝ",,"https://www.google.com/maps/search/?api=1&query=QU%C3%81N%20%C4%82N%20DUY%20K%C3%9D&query_place_id=ChIJ1fJNDBkpdTERVpYzQKUmsS0",,"0"
"75/20/109E Đường An Phú Đông 9, An Phú Đông, Quận 12, Hồ Chí Minh, Việt Nam","Quán ăn nhẹ","false",,,"10.8500968","106.6851904",,,,,,,,,,,,,,,"+84 869 013 239",,"69","Quận 12, Hồ Chí Minh","75/20/109E Đường An Phú Đông 9","Kuriya - Tiệm Hạt Dẻ",,"https://www.google.com/maps/search/?api=1&query=Kuriya%20-%20Ti%E1%BB%87m%20H%E1%BA%A1t%20D%E1%BA%BB&query_place_id=ChIJGxj153ApdTERdAivR6qcKEA",,"0"
"43/15 Vườn Lài, An Phú Đông, Quận 12, Hồ Chí Minh 70000, Việt Nam","Nhà hàng cơm","false",,,"10.8580811","106.6924371","Thứ Tư","06:30 to 14:00","Thứ Năm","06:30 to 14:00","Thứ Sáu","06:30 to 14:00","Thứ Bảy","06:30 to 14:00","Chủ Nhật","06:30 to 14:00","Thứ Hai","06:30 to 14:00","Thứ Ba","06:30 to 14:00","+84 383 178 135",,"67","Quận 12, Hồ Chí Minh","43/15 Vườn Lài","CƠM TẤM THÀNH MẬP",,"https://www.google.com/maps/search/?api=1&query=C%C6%A0M%20T%E1%BA%A4M%20TH%C3%80NH%20M%E1%BA%ACP&query_place_id=ChIJ_1Tpbm8pdTER90gTOQoXamY",,"0"
"97 Vườn Lài, An Phú Đông, Quận 12, Hồ Chí Minh, Việt Nam","Quán ăn nhẹ","false",,,"10.8537779","106.692995","Thứ Tư","06:00 to 22:00","Thứ Năm","06:00 to 22:00","Thứ Sáu","06:00 to 22:00","Thứ Bảy","06:00 to 22:00","Chủ Nhật","06:00 to 22:00","Thứ Hai","06:00 to 22:00","Thứ Ba","06:00 to 22:00","+84 363 123 022",,"61","Quận 12, Hồ Chí Minh","97 Vườn Lài","Đặc sản BÚN CÁ _BÁNH ĐA CUA HẢI PHÒNG","5","https://www.google.com/maps/search/?api=1&query=%C4%90%E1%BA%B7c%20s%E1%BA%A3n%20B%C3%9AN%20C%C3%81%20_B%C3%81NH%20%C4%90A%20CUA%20H%E1%BA%A2I%20PH%C3%92NG&query_place_id=ChIJNQp_kfcpdTER7_xP5AIaFyw",,"1"
"47 Vườn Lài, An Phú Đông, Quận 12, Hồ Chí Minh, Việt Nam","Nhà hàng gia đình","true",,,"10.8322861","106.6941598","Thứ Tư","Mở cửa cả ngày","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Mở cửa cả ngày","Thứ Hai","Mở cửa cả ngày","Thứ Ba","Mở cửa cả ngày",,,"76","Quận 12, Hồ Chí Minh","47 Vườn Lài","Quán Ăn Vườn Mai",,"https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20%C4%82n%20V%C6%B0%E1%BB%9Dn%20Mai&query_place_id=ChIJL_trBwApdTER6XByc_RR3E0",,"0"
"239 Vườn Lài, Kp 6, Quận 12, Hồ Chí Minh, Việt Nam","Nhà hàng gia đình","true",,,"10.8423933","106.6942067","Thứ Tư","06:00 to 11:00, 16:00 to 21:00","Thứ Năm","06:00 to 11:00, 16:00 to 21:00","Thứ Sáu","06:00 to 11:00, 16:00 to 21:00","Thứ Bảy","06:00 to 11:00, 16:00 to 21:00","Chủ Nhật","06:00 to 11:00, 16:00 to 21:00","Thứ Hai","06:00 to 11:00, 16:00 to 21:00","Thứ Ba","06:00 to 11:00, 16:00 to 21:00","+84 908 362 722",,"35","Quận 12, Hồ Chí Minh","239 Vườn Lài","NHIÊN BÚN MẮM BÚN BÒ","4.7","https://www.google.com/maps/search/?api=1&query=NHI%C3%8AN%20B%C3%9AN%20M%E1%BA%AEM%20B%C3%9AN%20B%C3%92&query_place_id=ChIJ5_F8EropdTER6uRWY17l_cI",,"10"
"RMQW+W24, Hẻm 252 Vườn Lài, P, Quận 12, Hồ Chí Minh, Việt Nam","Nhà hàng hải sản","true",,,"10.8397655","106.6950879","Thứ Tư","06:00 to 23:15","Thứ Năm","06:00 to 23:15","Thứ Sáu","06:00 to 23:15","Thứ Bảy","06:00 to 23:15","Chủ Nhật","06:00 to 23:15","Thứ Hai","06:00 to 23:15","Thứ Ba","06:00 to 23:15","+84 903 778 720","$","44","Quận 12, Hồ Chí Minh","RMQW+W24, Hẻm 252 Vườn Lài","Quán ăn Cây Bàng","4.1","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20%C4%83n%20C%C3%A2y%20B%C3%A0ng&query_place_id=ChIJC_G2bFwodTER4DMoGRdCX1k",,"135"
"2647/2 Tổ 25 Kp2, An Phú Đông, Quận 12, Hồ Chí Minh, Việt Nam","Nhà hàng gia đình","true",,,"10.839879","106.698748","Thứ Tư","07:00 to 22:00","Thứ Năm","07:00 to 22:00","Thứ Sáu","07:00 to 22:00","Thứ Bảy","07:00 to 22:00","Chủ Nhật","07:00 to 22:00","Thứ Hai","07:00 to 22:00","Thứ Ba","07:00 to 22:00","+84 797 771 080",,"59","Quận 12, Hồ Chí Minh","2647/2 Tổ 25 Kp2","Quán nhậu Phúc Ngọc","4.5","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20nh%E1%BA%ADu%20Ph%C3%BAc%20Ng%E1%BB%8Dc&query_place_id=ChIJwcHmchcpdTER5FQ_zd96eXY",,"2"
"108/4 Hà Huy Giáp, Thạnh Xuân, Quận 12, Hồ Chí Minh 700000, Việt Nam","Nhà bán buôn hải sản","false",,,"10.8652153","106.67774","Thứ Tư","Mở cửa cả ngày","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Mở cửa cả ngày","Thứ Hai","Mở cửa cả ngày","Thứ Ba","Mở cửa cả ngày","+84 906 111 163",,"100","Quận 12, Hồ Chí Minh","108/4 Hà Huy Giáp","Tú Hải Sản Cung Cấp Cua Hoàng Đế Alaska-Tôm Hùm Canada-Cua Cà Mau-Mực Tươi","4.9","https://www.google.com/maps/search/?api=1&query=T%C3%BA%20H%E1%BA%A3i%20S%E1%BA%A3n%20Cung%20C%E1%BA%A5p%20Cua%20Ho%C3%A0ng%20%C4%90%E1%BA%BF%20Alaska-T%C3%B4m%20H%C3%B9m%20Canada-Cua%20C%C3%A0%20Mau-M%E1%BB%B1c%20T%C6%B0%C6%A1i&query_place_id=ChIJwVJyC0nXdDERw-RmKyqABVA","https://tuhaisan.vn/","14"
"93/3 Tô Ngọc Vân, Thạnh Xuân, Quận 12, Thành phố Hồ Chí Minh, Việt Nam","Nhà hàng hải sản","true",,,"10.8632053","106.6728888",,,,,,,,,,,,,,,,,"97","Quận 12, Thành phố Hồ Chí Minh","93/3 Tô Ngọc Vân","Quán ốc Anh Em",,"https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20%E1%BB%91c%20Anh%20Em&query_place_id=ChIJo43nAgMpdTERnGuJbRBKDJ0",,"0"
"356b Tô Ngọc Vân, Khu Phó 7, Quận 12, Thành phố Hồ Chí Minh, Việt Nam","Nhà hàng gia đình","true",,,"10.8701996","106.6740195",,,,,,,,,,,,,,,,,"99","Quận 12, Thành phố Hồ Chí Minh","356b Tô Ngọc Vân","Lẩu bò Cây Phượng",,"https://www.google.com/maps/search/?api=1&query=L%E1%BA%A9u%20b%C3%B2%20C%C3%A2y%20Ph%C6%B0%E1%BB%A3ng&query_place_id=ChIJg9eAH_gpdTERbI3QOAs5OLw",,"0"
"64a TL16, Thạnh Lộc, Quận 12, Hồ Chí Minh, Việt Nam","Quán ăn nhẹ","true",,,"10.863005","106.682648","Thứ Tư","06:00 to 17:00","Thứ Năm","06:00 to 17:00","Thứ Sáu","06:00 to 17:00","Thứ Bảy","06:00 to 17:00","Chủ Nhật","06:00 to 17:00","Thứ Hai","06:00 to 17:00","Thứ Ba","06:00 to 17:00","+84 966 707 943",,"94","Quận 12, Hồ Chí Minh","64a TL16","Bún Bò Phở Bò Mỹ Hạnh","4.5","https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20B%C3%B2%20Ph%E1%BB%9F%20B%C3%B2%20M%E1%BB%B9%20H%E1%BA%A1nh&query_place_id=ChIJtRV1QcMpdTERrYc-bsFc7b4",,"2"
"419 Tô Ngọc Vân, Thạnh Xuân, Quận 12, Thành phố Hồ Chí Minh 700000, Việt Nam","Nhà hàng bán đồ ăn mang về","true",,,"10.8730226","106.6748872",,,,,,,,,,,,,,,,,"93","Quận 12, Thành phố Hồ Chí Minh","419 Tô Ngọc Vân","Cơm Tấm Dì Út","5","https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20T%E1%BA%A5m%20D%C3%AC%20%C3%9At&query_place_id=ChIJNerpqWQpdTERv41tDeMx2lE",,"1"
"44 Thạnh Xuân 18, P, Quận 12, Hồ Chí Minh, Việt Nam","Nhà hàng bán đồ ăn mang về","true",,,"10.8676937","106.6763266",,,,,,,,,,,,,,,"+84 783 485 038",,"84","Quận 12, Hồ Chí Minh","44 Thạnh Xuân 18","Ăn vặt Xoài Béo",,"https://www.google.com/maps/search/?api=1&query=%C4%82n%20v%E1%BA%B7t%20Xo%C3%A0i%20B%C3%A9o&query_place_id=ChIJ5cKDyX8pdTERroPNRC9J68g",,"0"
"163/40/4 Đ. Vườn Lài, P, Quận 12, Hồ Chí Minh 70000, Việt Nam","Cửa hàng thịt","false",,,"10.8459032","106.696161","Thứ Tư","08:00 to 17:00","Thứ Năm","08:00 to 17:00","Thứ Sáu","08:00 to 17:00","Thứ Bảy","08:00 to 17:00","Chủ Nhật","Đóng cửa","Thứ Hai","08:00 to 17:00","Thứ Ba","08:00 to 17:00","+84 932 037 455",,"58","Quận 12, Hồ Chí Minh","163/40/4 Đ. Vườn Lài","Kim Fresh Butchery 01 (Cửa hàng thịt bò, cừu)","5","https://www.google.com/maps/search/?api=1&query=Kim%20Fresh%20Butchery%2001%20(C%E1%BB%ADa%20h%C3%A0ng%20th%E1%BB%8Bt%20b%C3%B2%2C%20c%E1%BB%ABu)&query_place_id=ChIJEdh3PuApdTERDq1ldv6fatY",,"20"
"97 Vườn Lài, An Phú Đông, Quận 12, Hồ Chí Minh, Việt Nam","Quán ăn nhẹ","false",,,"10.8520582","106.6932635","Thứ Tư","06:00 to 13:00, 15:30 to 22:00","Thứ Năm","06:00 to 13:00, 15:30 to 22:00","Thứ Sáu","06:00 to 13:00, 15:30 to 22:00","Thứ Bảy","06:00 to 13:00, 15:30 to 22:00","Chủ Nhật","06:00 to 13:00, 15:30 to 22:00","Thứ Hai","06:00 to 13:00, 15:30 to 22:00","Thứ Ba","06:00 to 13:00, 15:30 to 22:00","+84 363 123 022",,"60","Quận 12, Hồ Chí Minh","97 Vườn Lài","Bún cá - bánh đa cua","5","https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20c%C3%A1%20-%20b%C3%A1nh%20%C4%91a%20cua&query_place_id=ChIJ3ecXjyUpdTERlf2lTmLAJPs",,"1"
"467 Hà Huy Giáp, Thạnh Xuân, Quận 12, Hồ Chí Minh, Việt Nam","Nhà hàng hải sản","true",,,"10.8712236","106.6759134","Thứ Tư","03:00 to 11:00","Thứ Năm","03:00 to 11:00","Thứ Sáu","03:00 to 11:00","Thứ Bảy","03:00 to 11:00","Chủ Nhật","03:00 to 11:00","Thứ Hai","03:00 to 23:00","Thứ Ba","03:00 to 23:00","+84 973 675 376",,"87","Quận 12, Hồ Chí Minh","467 Hà Huy Giáp","Quán Ốc LEN KEN HẢI SẢN TƯƠI SỐNG","3.4","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20%E1%BB%90c%20LEN%20KEN%20H%E1%BA%A2I%20S%E1%BA%A2N%20T%C6%AF%C6%A0I%20S%E1%BB%90NG&query_place_id=ChIJ_y_C7SApdTERwiEsTO7I4V8",,"5"
"10/2/02 Đ. Thạnh Lộc 27, Thạnh Lộc, Quận 12, Hồ Chí Minh, Việt Nam","Nhà hàng điểm tâm","true",,,"10.858167","106.684088",,,,,,,,,,,,,,,"+84 936 082 445",,"51","Quận 12, Hồ Chí Minh","10/2/02 Đ. Thạnh Lộc 27","Điểm Tâm Sáng Ngọc Vy - 7 ngày 7 món",,"https://www.google.com/maps/search/?api=1&query=%C4%90i%E1%BB%83m%20T%C3%A2m%20S%C3%A1ng%20Ng%E1%BB%8Dc%20Vy%20-%207%20ng%C3%A0y%207%20m%C3%B3n&query_place_id=ChIJo3nOmhwpdTERP6fpfjSgoaU",,"0"
"160 Vườn Lài, An Phú Đông, Quận 12, Thành phố Hồ Chí Minh, Việt Nam","Nhà hàng gia đình","true",,,"10.845568","106.693191",,,,,,,,,,,,,,,,,"56","Quận 12, Thành phố Hồ Chí Minh","160 Vườn Lài","Bánh xèo Quảng Ngãi",,"https://www.google.com/maps/search/?api=1&query=B%C3%A1nh%20x%C3%A8o%20Qu%E1%BA%A3ng%20Ng%C3%A3i&query_place_id=ChIJcb7QXwApdTERh9UpeYeJeBk",,"0"
"RMXQ+FJR, 98/16/23 Vườn Lài, An Phú Đông, Quận 12, Hồ Chí Minh, Việt Nam","Quán ăn nhỏ","false",,,"10.8486875","106.6890625","Thứ Tư","08:00 to 23:00","Thứ Năm","08:00 to 23:00","Thứ Sáu","08:00 to 23:00","Thứ Bảy","08:00 to 23:00","Chủ Nhật","08:00 to 23:00","Thứ Hai","08:00 to 23:00","Thứ Ba","08:00 to 23:00","+84 967 273 526",,"44","Quận 12, Hồ Chí Minh","RMXQ+FJR, 98/16/23 Vườn Lài","Chân Gà Sốt Thái - Thèm Chân Gà","5","https://www.google.com/maps/search/?api=1&query=Ch%C3%A2n%20G%C3%A0%20S%E1%BB%91t%20Th%C3%A1i%20-%20Th%C3%A8m%20Ch%C3%A2n%20G%C3%A0&query_place_id=ChIJBaDiTwApdTERC84cTZQh6eU",,"23"
"43/46 Vườn Lài, An Phú Đông, Quận 12, Hồ Chí Minh, Việt Nam","Nhà hàng ăn nhanh","true",,,"10.8581224","106.6957654","Thứ Tư","14:00 to 22:00","Thứ Năm","14:00 to 22:00","Thứ Sáu","14:00 to 22:00","Thứ Bảy","14:00 to 22:00","Chủ Nhật","14:00 to 22:00","Thứ Hai","14:00 to 22:00","Thứ Ba","14:00 to 22:00",,,"55","Quận 12, Hồ Chí Minh","43/46 Vườn Lài","Bánh canh chả cá tomy","5","https://www.google.com/maps/search/?api=1&query=B%C3%A1nh%20canh%20ch%E1%BA%A3%20c%C3%A1%20tomy&query_place_id=ChIJh24hTncpdTER7pE9y_Bg1bw",,"1"
"gần cầu tư diện sát bên quán cà phê sân vườn, 112 Vườn Lài, Thạnh Lộc, Quận 12, Thành phố Hồ Chí Minh, Việt Nam","Nhà hàng Việt Nam","false",,,"10.8566621","106.6920504",,,,,,,,,,,,,,,"+84 969 736 962",,"53","Quận 12, Thành phố Hồ Chí Minh","gần cầu tư diện sát bên quán cà phê sân vườn, 112 Vườn Lài","quán nhậu cầy tơ nồi đất",,"https://www.google.com/maps/search/?api=1&query=qu%C3%A1n%20nh%E1%BA%ADu%20c%E1%BA%A7y%20t%C6%A1%20n%E1%BB%93i%20%C4%91%E1%BA%A5t&query_place_id=ChIJf4I5xwQpdTERZDfRKCRathE",,"0"
"238 Hà Huy Giáp, Thạnh Lộc, Quận 12, Hồ Chí Minh, Việt Nam","Nhà hàng món lẩu","true",,,"10.86007","106.6802493","Thứ Tư","10:00 to 21:00","Thứ Năm","10:00 to 21:00","Thứ Sáu","10:00 to 21:00","Thứ Bảy","10:00 to 21:00","Chủ Nhật","10:00 to 21:00","Thứ Hai","10:00 to 21:00","Thứ Ba","10:00 to 21:00",,,"47","Quận 12, Hồ Chí Minh","238 Hà Huy Giáp","Quán Lẩu Đuôi Bò Thành Đạt","5","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20L%E1%BA%A9u%20%C4%90u%C3%B4i%20B%C3%B2%20Th%C3%A0nh%20%C4%90%E1%BA%A1t&query_place_id=ChIJZ4YqbzQodTER5WGPR_S3niY",,"3"
"Đường Thạnh Xuân 13, Thạnh Xuân, Quận 12, Hồ Chí Minh, Việt Nam","Quán ăn nhẹ","false",,,"10.8632799","106.6659379","Thứ Tư","05:00 to 12:00, 16:00 to 22:00","Thứ Năm","05:00 to 12:00, 16:00 to 22:00","Thứ Sáu","05:00 to 12:00, 16:00 to 22:00","Thứ Bảy","05:00 to 12:00, 16:00 to 22:00","Chủ Nhật","05:00 to 12:00, 16:00 to 22:00","Thứ Hai","05:00 to 12:00, 16:00 to 22:00","Thứ Ba","05:00 to 12:00, 16:00 to 22:00","+84 989 124 692",,"71","Quận 12, Hồ Chí Minh","Đường Thạnh Xuân 13","Cháo, Miến Lươn Xứ Nghệ","5","https://www.google.com/maps/search/?api=1&query=Ch%C3%A1o%2C%20Mi%E1%BA%BFn%20L%C6%B0%C6%A1n%20X%E1%BB%A9%20Ngh%E1%BB%87&query_place_id=ChIJ1yWPKr0pdTEReXlooZFlVlY",,"3"
